session_id,event_type,timestamp,page,event_data
session_1761945339854_4agjst254,time_update,2025-10-31T22:10:53.135Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2628}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:11:05.533Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 264}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:11:10.535Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 394}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:11:16.369Z,podium,"{""timeOnPage"": 30, ""totalTime"": 180}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:11:24.444Z,podium,"{""timeOnPage"": 31, ""totalTime"": 2659}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:11:46.377Z,podium,"{""timeOnPage"": 30, ""totalTime"": 210}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:11:56.182Z,podium,"{""timeOnPage"": 32, ""totalTime"": 2691}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:12:06.533Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 325}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:12:11.600Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 455}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:12:16.460Z,podium,"{""timeOnPage"": 30, ""totalTime"": 240}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:12:26.427Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2721}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:12:46.468Z,podium,"{""timeOnPage"": 30, ""totalTime"": 271}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:12:56.606Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2751}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:13:07.570Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 386}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:13:12.537Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 516}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:13:16.519Z,podium,"{""timeOnPage"": 30, ""totalTime"": 301}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:13:26.684Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2781}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:13:46.524Z,podium,"{""timeOnPage"": 30, ""totalTime"": 331}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:13:56.877Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2811}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:14:08.538Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 447}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:14:13.542Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 577}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:14:16.695Z,podium,"{""timeOnPage"": 30, ""totalTime"": 361}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:14:26.991Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2841}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:14:46.700Z,podium,"{""timeOnPage"": 30, ""totalTime"": 391}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:14:57.155Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2872}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:15:09.536Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 508}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:15:14.540Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 638}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:15:16.928Z,podium,"{""timeOnPage"": 30, ""totalTime"": 421}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:15:27.177Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2902}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:15:46.953Z,podium,"{""timeOnPage"": 30, ""totalTime"": 451}"
session_1761946026261_778t3192a,page_visible,2025-10-31T22:15:51.737Z,ranking,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:15:51.747Z,ranking,"{""timeOnPage"": 0, ""totalTime"": 508}"
session_1761945934021_7hi1bxa28,page_visible,2025-10-31T22:15:54.277Z,ranking,{}
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:15:54.303Z,ranking,"{""timeOnPage"": 0, ""totalTime"": 638}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:15:56.433Z,ranking,"{""timeOnPage"": 2, ""totalTime"": 640}"
session_1761945934021_7hi1bxa28,session_end,2025-10-31T22:15:56.440Z,ranking,"{""totalDuration"": 640, ""totalEvents"": 260}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:15:57.888Z,ranking,"{""timeOnPage"": 1, ""totalTime"": 641}"
session_1761945934021_7hi1bxa28,page_view,2025-10-31T22:15:59.155Z,podium,"{""page"": ""input""}"
session_1761945339854_4agjst254,page_visible,2025-10-31T22:15:52.635Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:16:00.353Z,podium,"{""timeOnPage"": 8, ""totalTime"": 459}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T22:16:00.369Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:16:01.771Z,ranking,"{""timeOnPage"": 10, ""totalTime"": 518}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T22:16:01.773Z,ranking,{}
session_1761945934021_7hi1bxa28,location_updated,2025-10-31T22:16:02.005Z,podium,"{""ip"": ""127.0.0.1"", ""location"": {""city"": """", ""region"": """", ""country"": """", ""country_code"": """", ""latitude"": """", ""longitude"": """", ""timezone"": """"}}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T22:16:02.258Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T22:16:02.994Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T22:16:03.442Z,podium,"{""element"": ""canvas""}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:16:03.976Z,podium,"{""timeOnPage"": 37, ""totalTime"": 2938}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T22:16:04.034Z,podium,"{""element"": ""canvas""}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:16:04.529Z,ranking,"{""timeOnPage"": 3, ""totalTime"": 521}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T22:16:04.740Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,scroll_depth,2025-10-31T22:16:05.270Z,podium,"{""depth"": 100}"
session_1761945934021_7hi1bxa28,button_click,2025-10-31T22:16:06.566Z,podium,"{""text"": ""Confirma"", ""id"": ""confirm"", ""classes"": ""primary""}"
session_1761945934021_7hi1bxa28,results_calculated,2025-10-31T22:16:07.930Z,podium,"{""top_solution"": ""N/A"", ""total_solutions"": 12}"
session_1761945934021_7hi1bxa28,priorities_confirmed,2025-10-31T22:16:07.880Z,podium,"{""r"": ""0.2955"", ""g"": ""0.1083"", ""b"": ""0.5962"", ""r_percent"": ""29.55"", ""g_percent"": ""10.83"", ""b_percent"": ""59.62""}"
session_1761945934021_7hi1bxa28,button_click,2025-10-31T22:16:07.951Z,podium,"{""text"": ""Ok"", ""id"": ""dlgOk"", ""classes"": ""primary""}"
session_1761945934021_7hi1bxa28,solution_viewed,2025-10-31T22:16:11.279Z,podium,"{""solution_id"": ""III.1.b"", ""solution_name"": ""PLIM 2.0 em DMZ"", ""tronco"": ""III""}"
session_1761945934021_7hi1bxa28,button_click,2025-10-31T22:16:12.709Z,podium,"{""text"": ""\u00d7"", ""id"": ""closeModal"", ""classes"": ""modal-close""}"
session_1761945934021_7hi1bxa28,view_full_ranking,2025-10-31T22:16:14.873Z,ranking,{}
session_1761945934021_7hi1bxa28,button_click,2025-10-31T22:16:14.878Z,ranking,"{""text"": ""Ranking completo"", ""id"": ""btnRanking"", ""classes"": ""ghost""}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:16:17.217Z,podium,"{""timeOnPage"": 17, ""totalTime"": 476}"
session_1761945934021_7hi1bxa28,button_click,2025-10-31T22:16:24.327Z,tree,"{""text"": ""Todas solu\u00e7\u00f5es"", ""id"": ""btnTree"", ""classes"": ""ghost""}"
session_1761945934021_7hi1bxa28,view_tree,2025-10-31T22:16:24.321Z,tree,{}
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:16:29.165Z,tree,"{""timeOnPage"": 30, ""totalTime"": 30}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:16:33.976Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2968}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:16:34.535Z,ranking,"{""timeOnPage"": 30, ""totalTime"": 551}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:16:47.230Z,podium,"{""timeOnPage"": 30, ""totalTime"": 506}"
session_1761945934021_7hi1bxa28,solution_viewed,2025-10-31T22:16:54.751Z,tree,"{""solution_id"": ""III.1.b"", ""solution_name"": ""PLIM 2.0 em DMZ"", ""tronco"": ""III""}"
session_1761945934021_7hi1bxa28,button_click,2025-10-31T22:16:56.286Z,tree,"{""text"": ""\u00d7"", ""id"": ""closeModal"", ""classes"": ""modal-close""}"
session_1761946026261_778t3192a,page_visible,2025-10-31T22:16:59.191Z,ranking,{}
session_1761945339854_4agjst254,page_visible,2025-10-31T22:16:59.339Z,podium,{}
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:17:00.300Z,tree,"{""timeOnPage"": 31, ""totalTime"": 61}"
session_1761945934021_7hi1bxa28,page_hidden,2025-10-31T22:17:00.307Z,tree,{}
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:17:00.317Z,tree,"{""timeOnPage"": 0, ""totalTime"": 61}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:17:00.617Z,ranking,"{""timeOnPage"": 1, ""totalTime"": 552}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T22:17:00.636Z,ranking,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:17:04.109Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2999}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:17:04.570Z,ranking,"{""timeOnPage"": 4, ""totalTime"": 556}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:17:05.422Z,podium,"{""timeOnPage"": 6, ""totalTime"": 512}"
session_1761945339854_4agjst254,session_end,2025-10-31T22:17:05.424Z,podium,"{""totalDuration"": 512, ""totalEvents"": 299}"
session_1761945339854_4agjst254,page_view,2025-10-31T22:17:08.654Z,podium,"{""page"": ""input""}"
session_1761945339854_4agjst254,location_updated,2025-10-31T22:17:08.679Z,podium,"{""ip"": ""127.0.0.1"", ""location"": {""city"": """", ""region"": """", ""country"": """", ""country_code"": """", ""latitude"": """", ""longitude"": """", ""timezone"": """"}}"
session_1761945339854_4agjst254,scroll_depth,2025-10-31T22:17:10.238Z,podium,"{""depth"": 25}"
session_1761945339854_4agjst254,scroll_depth,2025-10-31T22:17:10.254Z,podium,"{""depth"": 50}"
session_1761945339854_4agjst254,scroll_depth,2025-10-31T22:17:10.297Z,podium,"{""depth"": 100}"
session_1761945339854_4agjst254,triangle_interaction,2025-10-31T22:17:11.028Z,podium,"{""element"": ""canvas""}"
session_1761945339854_4agjst254,button_click,2025-10-31T22:17:12.266Z,podium,"{""text"": ""Confirma"", ""id"": ""confirm"", ""classes"": ""primary""}"
session_1761945339854_4agjst254,priorities_confirmed,2025-10-31T22:17:13.406Z,podium,"{""r"": ""0.1529"", ""g"": ""0.6043"", ""b"": ""0.2428"", ""r_percent"": ""15.29"", ""g_percent"": ""60.43"", ""b_percent"": ""24.28""}"
session_1761945339854_4agjst254,results_calculated,2025-10-31T22:17:13.458Z,podium,"{""top_solution"": ""N/A"", ""total_solutions"": 12}"
session_1761945339854_4agjst254,button_click,2025-10-31T22:17:13.461Z,podium,"{""text"": ""Ok"", ""id"": ""dlgOk"", ""classes"": ""primary""}"
session_1761945339854_4agjst254,solution_viewed,2025-10-31T22:17:15.630Z,podium,"{""solution_id"": ""II.1.b"", ""solution_name"": ""MVP sem anonimiza\u00e7\u00e3o (Formul\u00e1rio P-LA)"", ""tronco"": ""II""}"
session_1761945339854_4agjst254,button_click,2025-10-31T22:17:16.890Z,podium,"{""text"": ""\u00d7"", ""id"": ""closeModal"", ""classes"": ""modal-close""}"
session_1761945339854_4agjst254,view_full_ranking,2025-10-31T22:17:18.147Z,ranking,{}
session_1761945339854_4agjst254,button_click,2025-10-31T22:17:18.149Z,ranking,"{""text"": ""Ranking completo"", ""id"": ""btnRanking"", ""classes"": ""ghost""}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:17:29.533Z,tree,"{""timeOnPage"": 29, ""totalTime"": 90}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:17:34.249Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3029}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:17:34.539Z,ranking,"{""timeOnPage"": 30, ""totalTime"": 586}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:17:38.814Z,ranking,"{""timeOnPage"": 30, ""totalTime"": 30}"
session_1761945339854_4agjst254,view_tree,2025-10-31T22:17:42.586Z,tree,{}
session_1761945339854_4agjst254,button_click,2025-10-31T22:17:42.588Z,tree,"{""text"": ""Todas solu\u00e7\u00f5es"", ""id"": ""btnTree"", ""classes"": ""ghost""}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:17:59.540Z,tree,"{""timeOnPage"": 30, ""totalTime"": 120}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:18:04.256Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3059}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:18:04.868Z,tree,"{""timeOnPage"": 26, ""totalTime"": 56}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T22:18:04.871Z,tree,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:18:08.823Z,tree,"{""timeOnPage"": 4, ""totalTime"": 60}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:18:18.544Z,ranking,"{""timeOnPage"": 44, ""totalTime"": 630}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:18:29.540Z,tree,"{""timeOnPage"": 30, ""totalTime"": 150}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:18:34.342Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3089}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:18:38.824Z,tree,"{""timeOnPage"": 30, ""totalTime"": 90}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:18:59.528Z,tree,"{""timeOnPage"": 30, ""totalTime"": 180}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:19:04.504Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3119}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:19:09.260Z,tree,"{""timeOnPage"": 30, ""totalTime"": 121}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:19:18.541Z,ranking,"{""timeOnPage"": 60, ""totalTime"": 690}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:19:29.537Z,tree,"{""timeOnPage"": 30, ""totalTime"": 210}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:19:34.557Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3149}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:19:39.265Z,tree,"{""timeOnPage"": 30, ""totalTime"": 151}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:20:04.699Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3179}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:20:09.273Z,tree,"{""timeOnPage"": 30, ""totalTime"": 181}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:20:18.529Z,ranking,"{""timeOnPage"": 60, ""totalTime"": 750}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:20:18.529Z,tree,"{""timeOnPage"": 49, ""totalTime"": 259}"
session_1761945339854_4agjst254,page_visible,2025-10-31T22:20:22.308Z,tree,{}
session_1761946026261_778t3192a,page_visible,2025-10-31T22:20:25.723Z,ranking,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:20:26.333Z,ranking,"{""timeOnPage"": 1, ""totalTime"": 751}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T22:20:26.334Z,ranking,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:20:28.917Z,tree,"{""timeOnPage"": 7, ""totalTime"": 187}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T22:20:28.920Z,tree,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:20:34.529Z,ranking,"{""timeOnPage"": 8, ""totalTime"": 759}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:20:34.876Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3209}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:20:39.275Z,tree,"{""timeOnPage"": 10, ""totalTime"": 198}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:21:04.574Z,ranking,"{""timeOnPage"": 30, ""totalTime"": 789}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:21:05.121Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3240}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:21:09.284Z,tree,"{""timeOnPage"": 30, ""totalTime"": 228}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:21:18.531Z,tree,"{""timeOnPage"": 60, ""totalTime"": 319}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:21:35.132Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3270}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:21:39.684Z,tree,"{""timeOnPage"": 30, ""totalTime"": 258}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:22:05.137Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3300}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:22:05.543Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 850}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:22:09.685Z,tree,"{""timeOnPage"": 30, ""totalTime"": 288}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:22:18.871Z,tree,"{""timeOnPage"": 60, ""totalTime"": 380}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:22:35.309Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3330}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:22:39.697Z,tree,"{""timeOnPage"": 30, ""totalTime"": 318}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:23:05.445Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3360}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:23:06.539Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 911}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:23:09.710Z,tree,"{""timeOnPage"": 30, ""totalTime"": 348}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:23:18.531Z,tree,"{""timeOnPage"": 60, ""totalTime"": 439}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:23:35.674Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3390}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:23:39.727Z,tree,"{""timeOnPage"": 30, ""totalTime"": 378}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:24:05.709Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3420}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:24:07.539Z,ranking,"{""timeOnPage"": 61, ""totalTime"": 972}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:24:09.733Z,tree,"{""timeOnPage"": 30, ""totalTime"": 408}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:24:18.541Z,tree,"{""timeOnPage"": 60, ""totalTime"": 499}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:24:35.787Z,podium,"{""timeOnPage"": 30, ""totalTime"": 3450}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:24:39.735Z,tree,"{""timeOnPage"": 30, ""totalTime"": 438}"
session_1762078445225_f06rld5jj,page_view,2025-11-02T12:31:30.895Z,podium,"{""page"": ""input""}"
session_1762078445225_f06rld5jj,scroll_depth,2025-11-02T12:31:32.016Z,podium,"{""depth"": 25}"
session_1762078445225_f06rld5jj,scroll_depth,2025-11-02T12:31:32.083Z,podium,"{""depth"": 50}"
session_1762078445225_f06rld5jj,triangle_interaction,2025-11-02T12:31:32.781Z,podium,"{""element"": ""canvas""}"
session_1762078445225_f06rld5jj,triangle_interaction,2025-11-02T12:31:33.925Z,podium,"{""element"": ""canvas""}"
session_1762078445225_f06rld5jj,triangle_interaction,2025-11-02T12:31:34.476Z,podium,"{""element"": ""canvas""}"
session_1762078445225_f06rld5jj,triangle_interaction,2025-11-02T12:31:34.845Z,podium,"{""element"": ""canvas""}"
session_1762078445225_f06rld5jj,scroll_depth,2025-11-02T12:31:35.140Z,podium,"{""depth"": 100}"
session_1762078445225_f06rld5jj,triangle_interaction,2025-11-02T12:31:36.534Z,podium,"{""element"": ""canvas""}"
session_1762078445225_f06rld5jj,triangle_interaction,2025-11-02T12:31:37.534Z,podium,"{""element"": ""canvas""}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:39.231Z,podium,"{""field"": ""g"", ""value"": 98}"
session_1762078445225_f06rld5jj,input_focus,2025-11-02T12:31:39.333Z,podium,"{""id"": ""g"", ""value"": ""98.00""}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:39.502Z,podium,"{""field"": ""g"", ""value"": 98.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:39.760Z,podium,"{""field"": ""g"", ""value"": 99}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:39.821Z,podium,"{""field"": ""g"", ""value"": 99.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:39.881Z,podium,"{""field"": ""g"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:39.941Z,podium,"{""field"": ""g"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:40.003Z,podium,"{""field"": ""g"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:40.065Z,podium,"{""field"": ""g"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:40.126Z,podium,"{""field"": ""g"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:40.190Z,podium,"{""field"": ""g"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:40.253Z,podium,"{""field"": ""g"", ""value"": 100}"
session_1762078445225_f06rld5jj,input_focus,2025-11-02T12:31:40.285Z,podium,"{""id"": ""g"", ""value"": ""100.00""}"
session_1762078445225_f06rld5jj,triangle_interaction,2025-11-02T12:31:41.021Z,podium,"{""element"": ""canvas""}"
session_1762078445225_f06rld5jj,location_updated,2025-11-02T12:31:42.079Z,podium,"{""ip"": ""127.0.0.1"", ""location"": {""city"": """", ""region"": """", ""country"": """", ""country_code"": """", ""latitude"": """", ""longitude"": """", ""timezone"": """"}}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:42.781Z,podium,"{""field"": ""r"", ""value"": 90.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.051Z,podium,"{""field"": ""r"", ""value"": 91}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.114Z,podium,"{""field"": ""r"", ""value"": 91.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.176Z,podium,"{""field"": ""r"", ""value"": 92}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.238Z,podium,"{""field"": ""r"", ""value"": 92.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.300Z,podium,"{""field"": ""r"", ""value"": 93}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.362Z,podium,"{""field"": ""r"", ""value"": 93.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.428Z,podium,"{""field"": ""r"", ""value"": 94}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.485Z,podium,"{""field"": ""r"", ""value"": 94.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.549Z,podium,"{""field"": ""r"", ""value"": 95}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.616Z,podium,"{""field"": ""r"", ""value"": 95.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.679Z,podium,"{""field"": ""r"", ""value"": 96}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.747Z,podium,"{""field"": ""r"", ""value"": 96.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.808Z,podium,"{""field"": ""r"", ""value"": 97}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.870Z,podium,"{""field"": ""r"", ""value"": 97.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.933Z,podium,"{""field"": ""r"", ""value"": 98}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:43.993Z,podium,"{""field"": ""r"", ""value"": 98.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.056Z,podium,"{""field"": ""r"", ""value"": 99}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.119Z,podium,"{""field"": ""r"", ""value"": 99.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.186Z,podium,"{""field"": ""r"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.244Z,podium,"{""field"": ""r"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.314Z,podium,"{""field"": ""r"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.368Z,podium,"{""field"": ""r"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.429Z,podium,"{""field"": ""r"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.490Z,podium,"{""field"": ""r"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.552Z,podium,"{""field"": ""r"", ""value"": 100}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:44.613Z,podium,"{""field"": ""r"", ""value"": 100}"
session_1762078445225_f06rld5jj,input_focus,2025-11-02T12:31:44.669Z,podium,"{""id"": ""r"", ""value"": ""100.00""}"
session_1762078445225_f06rld5jj,triangle_interaction,2025-11-02T12:31:46.317Z,podium,"{""element"": ""canvas""}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:48.813Z,podium,"{""field"": ""b"", ""value"": 97}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:49.066Z,podium,"{""field"": ""b"", ""value"": 97.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:49.130Z,podium,"{""field"": ""b"", ""value"": 98}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:49.193Z,podium,"{""field"": ""b"", ""value"": 98.5}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:49.252Z,podium,"{""field"": ""b"", ""value"": 99}"
session_1762078445225_f06rld5jj,priority_change,2025-11-02T12:31:49.314Z,podium,"{""field"": ""b"", ""value"": 99.5}"
